track.name,track.id,track.popularity,href,id,name,type,uri,external_urls.spotify,song_id,song_name,popularity
,,,https://api.spotify.com/v1/artists/7lzordPuZEXxwt9aoVZYmG,7lzordPuZEXxwt9aoVZYmG,Billy Idol,artist,spotify:artist:7lzordPuZEXxwt9aoVZYmG,https://open.spotify.com/artist/7lzordPuZEXxwt9aoVZYmG,0bvpSvOYt4KTfZIZJmyFOs,White Wedding,63.0
,,,https://api.spotify.com/v1/artists/2sIx6SmAMw9IBySG3Uj0jf,2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul,artist,spotify:artist:2sIx6SmAMw9IBySG3Uj0jf,https://open.spotify.com/artist/2sIx6SmAMw9IBySG3Uj0jf,7vvRkLPIvfjjmCIqNxBuEZ,Back To Life,69.0
,,,https://api.spotify.com/v1/artists/2RhMHmV21ZDcSGZ872U4ZY,2RhMHmV21ZDcSGZ872U4ZY,Caron Wheeler,artist,spotify:artist:2RhMHmV21ZDcSGZ872U4ZY,https://open.spotify.com/artist/2RhMHmV21ZDcSGZ872U4ZY,7vvRkLPIvfjjmCIqNxBuEZ,Back To Life,69.0
,,,https://api.spotify.com/v1/artists/2HcwFjNelS49kFbfvMxQYw,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,artist,spotify:artist:2HcwFjNelS49kFbfvMxQYw,https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw,4pbyDPjFgfPqFTcIMC8xpK,Rock DJ,72.0
,,,https://api.spotify.com/v1/artists/51K48NCxjB11t9eqUWWoIq,51K48NCxjB11t9eqUWWoIq,Youth Group,artist,spotify:artist:51K48NCxjB11t9eqUWWoIq,https://open.spotify.com/artist/51K48NCxjB11t9eqUWWoIq,0rdEIRgDyH03nwzk7cbbh2,Forever Young,57.0
,,,https://api.spotify.com/v1/artists/7FxMjqH6DH056sdsstGeVl,7FxMjqH6DH056sdsstGeVl,Debbie Harry,artist,spotify:artist:7FxMjqH6DH056sdsstGeVl,https://open.spotify.com/artist/7FxMjqH6DH056sdsstGeVl,5CFzqDNWT1rfCzYBmuXugs,I Want That Man,0.0
,,,https://api.spotify.com/v1/artists/4t52ndk0OkAxtb4vMDLPhe,4t52ndk0OkAxtb4vMDLPhe,Daryl Braithwaite,artist,spotify:artist:4t52ndk0OkAxtb4vMDLPhe,https://open.spotify.com/artist/4t52ndk0OkAxtb4vMDLPhe,5z6a02FGoVsXTrJ4GiVNxE,The Horses,62.0
,,,https://api.spotify.com/v1/artists/5bYfbDXaMVCxEt7hOAvEWc,5bYfbDXaMVCxEt7hOAvEWc,Dave Dobbyn,artist,spotify:artist:5bYfbDXaMVCxEt7hOAvEWc,https://open.spotify.com/artist/5bYfbDXaMVCxEt7hOAvEWc,1shSAteQfBSAl7CBw4yeSm,Slice of Heaven,0.0
,,,https://api.spotify.com/v1/artists/67ea9eGLXYMsO2eYQRui3w,67ea9eGLXYMsO2eYQRui3w,The Who,artist,spotify:artist:67ea9eGLXYMsO2eYQRui3w,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,2nlSeJ6CgvWeVOkrLmadf6,I Can See For Miles,0.0
,,,https://api.spotify.com/v1/artists/2jw70GZXlAI8QzWeY2bgRc,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,artist,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,https://open.spotify.com/artist/2jw70GZXlAI8QzWeY2bgRc,2tP7ZekzXfduShx8C6cbll,I'm Like A Bird,1.0
,,,https://api.spotify.com/v1/artists/78n9nsu9Z5URFwrV32Wokk,78n9nsu9Z5URFwrV32Wokk,THE SPORTS,artist,spotify:artist:78n9nsu9Z5URFwrV32Wokk,https://open.spotify.com/artist/78n9nsu9Z5URFwrV32Wokk,5fMv3MNuPtmXyudS7qlPkV,Who Listens to the Radio,41.0
,,,https://api.spotify.com/v1/artists/5gxynDEKwNDgxGJmJjZyte,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,artist,spotify:artist:5gxynDEKwNDgxGJmJjZyte,https://open.spotify.com/artist/5gxynDEKwNDgxGJmJjZyte,3aAuIvgJGdp4wWd60riWfB,Valerie,69.0
,,,https://api.spotify.com/v1/artists/5m5cTNJ2RxfxKpGULocV9T,5m5cTNJ2RxfxKpGULocV9T,The Cruel Sea,artist,spotify:artist:5m5cTNJ2RxfxKpGULocV9T,https://open.spotify.com/artist/5m5cTNJ2RxfxKpGULocV9T,5QC5Lb562S9wpA9ubJa7GO,Better Get A Lawyer,46.0
,,,https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp,58lV9VcRSjABbAbfWS6skp,Bon Jovi,artist,spotify:artist:58lV9VcRSjABbAbfWS6skp,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,2RChe0r2cMoyOvuKobZy44,Always,78.0
,,,https://api.spotify.com/v1/artists/33EUXrFKGjpUSGacqEHhU4,33EUXrFKGjpUSGacqEHhU4,Iggy Pop,artist,spotify:artist:33EUXrFKGjpUSGacqEHhU4,https://open.spotify.com/artist/33EUXrFKGjpUSGacqEHhU4,6sFpmdsk4UDMcDWdy4T1Kc,Candy,62.0
,,,https://api.spotify.com/v1/artists/4UrGiQXrpB2CmzVGVFtH5E,4UrGiQXrpB2CmzVGVFtH5E,The Last Goodnight,artist,spotify:artist:4UrGiQXrpB2CmzVGVFtH5E,https://open.spotify.com/artist/4UrGiQXrpB2CmzVGVFtH5E,6V4y4uuMAxe2EYDIWNToaH,Pictures Of You,53.0
,,,https://api.spotify.com/v1/artists/4QQgXkCYTt3BlENzhyNETg,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",artist,spotify:artist:4QQgXkCYTt3BlENzhyNETg,https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg,2grjqo0Frpf2okIBiifQKs,September,77.0
,,,https://api.spotify.com/v1/artists/3l1Tuoqd0JXoaOrAiOyrB0,3l1Tuoqd0JXoaOrAiOyrB0,Deborah Conway,artist,spotify:artist:3l1Tuoqd0JXoaOrAiOyrB0,https://open.spotify.com/artist/3l1Tuoqd0JXoaOrAiOyrB0,1HXaX12pA7jVuwUczy5UOd,Its Only the Beginning,45.0
,,,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,artist,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,87.0
,,,https://api.spotify.com/v1/artists/5gxynDEKwNDgxGJmJjZyte,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,artist,spotify:artist:5gxynDEKwNDgxGJmJjZyte,https://open.spotify.com/artist/5gxynDEKwNDgxGJmJjZyte,4JAFyW6oZV6DIADeV619QG,While You See A Chance,58.0
,,,https://api.spotify.com/v1/artists/5PokPZn11xzZXyXSfnvIM3,5PokPZn11xzZXyXSfnvIM3,Lifehouse,artist,spotify:artist:5PokPZn11xzZXyXSfnvIM3,https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,6jWLyg8AuMQ9LtIB2UlfOF,Hanging By A Moment,67.0
,,,https://api.spotify.com/v1/artists/5GtMEZEeFFsuHY8ad4kOxv,5GtMEZEeFFsuHY8ad4kOxv,Seal,artist,spotify:artist:5GtMEZEeFFsuHY8ad4kOxv,https://open.spotify.com/artist/5GtMEZEeFFsuHY8ad4kOxv,6Vz7vzOpCwKeSQlfViibuY,Crazy,64.0
,,,https://api.spotify.com/v1/artists/0TImkz4nPqjegtVSMZnMRq,0TImkz4nPqjegtVSMZnMRq,TLC,artist,spotify:artist:0TImkz4nPqjegtVSMZnMRq,https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq,1aWV3uY3SIEZVbmv45oFWS,Creep,71.0
,,,https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un,711MCceyCBcFnzjGY4Q7Un,AC/DC,artist,spotify:artist:711MCceyCBcFnzjGY4Q7Un,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,6rvldt6EoZwzogApECUCwd,Who Made Who,72.0
,,,https://api.spotify.com/v1/artists/3X0tJzVYoWlfjLYI0Ridsw,3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,artist,spotify:artist:3X0tJzVYoWlfjLYI0Ridsw,https://open.spotify.com/artist/3X0tJzVYoWlfjLYI0Ridsw,6bsNvJgf6TCrBenHz1Odzs,Tom's Diner,46.0
,,,https://api.spotify.com/v1/artists/2rGm8R7YDTbqDCVlNssQyL,2rGm8R7YDTbqDCVlNssQyL,DNA,artist,spotify:artist:2rGm8R7YDTbqDCVlNssQyL,https://open.spotify.com/artist/2rGm8R7YDTbqDCVlNssQyL,6bsNvJgf6TCrBenHz1Odzs,Tom's Diner,46.0
,,,https://api.spotify.com/v1/artists/7GvCdRq4iHNQDsGlPWOycw,7GvCdRq4iHNQDsGlPWOycw,You Am I,artist,spotify:artist:7GvCdRq4iHNQDsGlPWOycw,https://open.spotify.com/artist/7GvCdRq4iHNQDsGlPWOycw,1Z6Ox5SFLutVQi80WVxsId,Cathy's Clown,37.0
,,,https://api.spotify.com/v1/artists/72KyoXzp0NOQij6OcmZUxk,72KyoXzp0NOQij6OcmZUxk,Midnight Oil,artist,spotify:artist:72KyoXzp0NOQij6OcmZUxk,https://open.spotify.com/artist/72KyoXzp0NOQij6OcmZUxk,6PrbbxJFuwDUUcgEjZW0jr,Forgotten Years - 2011 Remaster,52.0
,,,https://api.spotify.com/v1/artists/7uZbOLlVQNbLVvKdGRk4VZ,7uZbOLlVQNbLVvKdGRk4VZ,1927,artist,spotify:artist:7uZbOLlVQNbLVvKdGRk4VZ,https://open.spotify.com/artist/7uZbOLlVQNbLVvKdGRk4VZ,6mIzvlozXozRHRfi1Dxcyz,If I Could,50.0
,,,https://api.spotify.com/v1/artists/0LcJLqbBmaGUft1e9Mm8HV,0LcJLqbBmaGUft1e9Mm8HV,ABBA,artist,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,https://open.spotify.com/artist/0LcJLqbBmaGUft1e9Mm8HV,798cuJeotvXP8UVa8GJPnD,"Knowing Me, Knowing You",73.0
,,,https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d,1dfeR4HaWDbWqFHLkxsg1d,Queen,artist,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,86.0
,,,https://api.spotify.com/v1/artists/0BZ3BHzfYwpd3k5TDnvAz8,0BZ3BHzfYwpd3k5TDnvAz8,Culture Beat,artist,spotify:artist:0BZ3BHzfYwpd3k5TDnvAz8,https://open.spotify.com/artist/0BZ3BHzfYwpd3k5TDnvAz8,2rTYgHxgcndkUrRoU7x0Sv,Mr. Vain,68.0
,,,https://api.spotify.com/v1/artists/4uN3DsfENc7dp0OLO0FEIb,4uN3DsfENc7dp0OLO0FEIb,Sugar Ray,artist,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,https://open.spotify.com/artist/4uN3DsfENc7dp0OLO0FEIb,3PamjZAj5rb9z6QyhXeupt,Every Morning,0.0
,,,https://api.spotify.com/v1/artists/7jefIIksOi1EazgRTfW2Pk,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,artist,spotify:artist:7jefIIksOi1EazgRTfW2Pk,https://open.spotify.com/artist/7jefIIksOi1EazgRTfW2Pk,72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,77.0
,,,https://api.spotify.com/v1/artists/5LEUigTSXpwrtERRcSW1N4,5LEUigTSXpwrtERRcSW1N4,Urge Overkill,artist,spotify:artist:5LEUigTSXpwrtERRcSW1N4,https://open.spotify.com/artist/5LEUigTSXpwrtERRcSW1N4,5u6Woby9oKAF8LhhuxykH1,"Girl, You'll Be a Woman Soon",0.0
,,,https://api.spotify.com/v1/artists/55qiaow2sDYtjqu1mwRua6,55qiaow2sDYtjqu1mwRua6,New Kids On The Block,artist,spotify:artist:55qiaow2sDYtjqu1mwRua6,https://open.spotify.com/artist/55qiaow2sDYtjqu1mwRua6,4buDeg67vos7KP1yHrS9wl,You Got It (The Right Stuff),58.0
,,,https://api.spotify.com/v1/artists/7bKupnlF7XOfR1En3K8oAL,7bKupnlF7XOfR1En3K8oAL,Go West,artist,spotify:artist:7bKupnlF7XOfR1En3K8oAL,https://open.spotify.com/artist/7bKupnlF7XOfR1En3K8oAL,4UQLQJu3DNvVkMVglwElU2,The King of Wishful Thinking,0.0
,,,https://api.spotify.com/v1/artists/4rCLXPaqaUjGa1aHDwkviR,4rCLXPaqaUjGa1aHDwkviR,Diesel,artist,spotify:artist:4rCLXPaqaUjGa1aHDwkviR,https://open.spotify.com/artist/4rCLXPaqaUjGa1aHDwkviR,3Xl4KM5C1yivck4CBsy05L,Tip Of My Tongue,57.0
,,,https://api.spotify.com/v1/artists/7sF6m3PpW6G6m6J2gzzmzM,7sF6m3PpW6G6m6J2gzzmzM,U.S.A. For Africa,artist,spotify:artist:7sF6m3PpW6G6m6J2gzzmzM,https://open.spotify.com/artist/7sF6m3PpW6G6m6J2gzzmzM,3Z2tPWiNiIpg8UMMoowHIk,We Are The World,74.0
,,,https://api.spotify.com/v1/artists/5NGO30tJxFlKixkPSgXcFE,5NGO30tJxFlKixkPSgXcFE,The Police,artist,spotify:artist:5NGO30tJxFlKixkPSgXcFE,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,75.0
,,,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,81.0
,,,https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,77.0
,,,https://api.spotify.com/v1/artists/6DCIj8jNaNpBz8e5oKFPtp,6DCIj8jNaNpBz8e5oKFPtp,The Cars,artist,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,https://open.spotify.com/artist/6DCIj8jNaNpBz8e5oKFPtp,5OWokvF4QOqMDQ8ByQsm6V,Shake It Up,51.0
,,,https://api.spotify.com/v1/artists/2PeqTZKroEc2oDwTfmB2al,2PeqTZKroEc2oDwTfmB2al,The Angels,artist,spotify:artist:2PeqTZKroEc2oDwTfmB2al,https://open.spotify.com/artist/2PeqTZKroEc2oDwTfmB2al,5DVLrSbpufkMXGUxtlBjad,No Secrets,57.0
,,,https://api.spotify.com/v1/artists/1cK2Abwkni7m51wJCSGllN,1cK2Abwkni7m51wJCSGllN,Ultra Naté,artist,spotify:artist:1cK2Abwkni7m51wJCSGllN,https://open.spotify.com/artist/1cK2Abwkni7m51wJCSGllN,1bOJQnJsFW5LZOgGp4K2mb,If You Could Read My Mind,0.0
,,,https://api.spotify.com/v1/artists/6uGKydhYXrVOEXM6QbVzyH,6uGKydhYXrVOEXM6QbVzyH,Amber,artist,spotify:artist:6uGKydhYXrVOEXM6QbVzyH,https://open.spotify.com/artist/6uGKydhYXrVOEXM6QbVzyH,1bOJQnJsFW5LZOgGp4K2mb,If You Could Read My Mind,0.0
,,,https://api.spotify.com/v1/artists/5hgxMFtaWAhh6LDHdVBZLB,5hgxMFtaWAhh6LDHdVBZLB,Jocelyn Enriquez,artist,spotify:artist:5hgxMFtaWAhh6LDHdVBZLB,https://open.spotify.com/artist/5hgxMFtaWAhh6LDHdVBZLB,1bOJQnJsFW5LZOgGp4K2mb,If You Could Read My Mind,0.0
,,,https://api.spotify.com/v1/artists/6sAh1RUpXblYP320gZ91LC,6sAh1RUpXblYP320gZ91LC,Sunnyboys,artist,spotify:artist:6sAh1RUpXblYP320gZ91LC,https://open.spotify.com/artist/6sAh1RUpXblYP320gZ91LC,0cK7vBvgmRQVJpqgNwehch,Alone with You - 2014 Remaster,55.0
,,,https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,artist,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,2u2udGmop1z67EPpr91km7,Man in the Mirror,67.0
,,,https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d,1dfeR4HaWDbWqFHLkxsg1d,Queen,artist,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,1MX6kqZ8FOht5UnQuPl6Jj,I Want It All - Single Version,2.0
,,,https://api.spotify.com/v1/artists/3NRFinRTEqUCfaTTZmk8ek,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,artist,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,https://open.spotify.com/artist/3NRFinRTEqUCfaTTZmk8ek,1usIChy4rUEzOMPYiB8AjY,To the Moon & Back,35.0
,,,https://api.spotify.com/v1/artists/1VcbchGlIfo3Gylxc3F076,1VcbchGlIfo3Gylxc3F076,Cold Chisel,artist,spotify:artist:1VcbchGlIfo3Gylxc3F076,https://open.spotify.com/artist/1VcbchGlIfo3Gylxc3F076,4FVo181bAKBEA4e1aMBtP1,Saturday Night - 2011 Remastered,48.0
,,,https://api.spotify.com/v1/artists/7krx6UBDKLwE0q3s3fesqF,7krx6UBDKLwE0q3s3fesqF,C & C Music Factory,artist,spotify:artist:7krx6UBDKLwE0q3s3fesqF,https://open.spotify.com/artist/7krx6UBDKLwE0q3s3fesqF,7eheoW4hxrH51ww2QePVwF,Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),72.0
,,,https://api.spotify.com/v1/artists/08MVPakTEdRJimQNV61NFR,08MVPakTEdRJimQNV61NFR,Freedom Williams,artist,spotify:artist:08MVPakTEdRJimQNV61NFR,https://open.spotify.com/artist/08MVPakTEdRJimQNV61NFR,7eheoW4hxrH51ww2QePVwF,Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),72.0
,,,https://api.spotify.com/v1/artists/3Ngh2zDBRPEriyxQDAMKd1,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,artist,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,https://open.spotify.com/artist/3Ngh2zDBRPEriyxQDAMKd1,5vYA1mW9g2Coh1HUFUSmlb,3AM,75.0
,,,https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg,4KWTAlx2RvbpseOGMEmROg,R.E.M.,artist,spotify:artist:4KWTAlx2RvbpseOGMEmROg,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg,2fdfsGuqb6SBX5ocoBWHUd,The One I Love - Remastered 2012,69.0
,,,https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,artist,spotify:artist:1HY2Jd0NmPuamShAr6KMms,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,7rl7ao5pb9BhvAzPdWStxi,Telephone,76.0
,,,https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m,6vWDO969PvNqNYHIOW5v0m,Beyoncé,artist,spotify:artist:6vWDO969PvNqNYHIOW5v0m,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,7rl7ao5pb9BhvAzPdWStxi,Telephone,76.0
,,,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP,6FBDaR13swtiWwGhX1WQsP,blink-182,artist,spotify:artist:6FBDaR13swtiWwGhX1WQsP,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,86.0
,,,https://api.spotify.com/v1/artists/27a0GiCba9K9lnkKidroFU,27a0GiCba9K9lnkKidroFU,Canned Heat,artist,spotify:artist:27a0GiCba9K9lnkKidroFU,https://open.spotify.com/artist/27a0GiCba9K9lnkKidroFU,6IWxHgVbdKyUMydhVGXRaT,On The Road Again,53.0
,,,https://api.spotify.com/v1/artists/72KyoXzp0NOQij6OcmZUxk,72KyoXzp0NOQij6OcmZUxk,Midnight Oil,artist,spotify:artist:72KyoXzp0NOQij6OcmZUxk,https://open.spotify.com/artist/72KyoXzp0NOQij6OcmZUxk,7nfGP5B3Pc508kEb6zL6r9,The Dead Heart - 2007 Remastered,57.0
,,,https://api.spotify.com/v1/artists/4bthk9UfsYUYdcFyqxmSUU,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,artist,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU,2gQaQUhDCNGfBVXTvxAmXQ,Shout,76.0
,,,https://api.spotify.com/v1/artists/3aBkeBhwadnWMWoVJ2CxJC,3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,artist,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC,https://open.spotify.com/artist/3aBkeBhwadnWMWoVJ2CxJC,3LtwmK1OfN0dGs9jf3qSjn,Her Diamonds,57.0
,,,https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d,1dfeR4HaWDbWqFHLkxsg1d,Queen,artist,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,4rDbp1vnvEhieiccprPMdI,Somebody To Love - Remastered 2011,77.0
,,,https://api.spotify.com/v1/artists/4RVnAU35WRWra6OZ3CbbMA,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,artist,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA,4wesXxipFhZg13VL5ADMo2,The Loco-Motion,45.0
,,,https://api.spotify.com/v1/artists/0WwSkZ7LtFUFjGjMZBMt6T,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,artist,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,https://open.spotify.com/artist/0WwSkZ7LtFUFjGjMZBMt6T,37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,84.0
,,,https://api.spotify.com/v1/artists/4ZYjW9vY2BTk1er3xomkwI,4ZYjW9vY2BTk1er3xomkwI,M,artist,spotify:artist:4ZYjW9vY2BTk1er3xomkwI,https://open.spotify.com/artist/4ZYjW9vY2BTk1er3xomkwI,0FBeVAGy58YREuZK2rpRVm,Pop Muzik - 12 Inch Version,14.0
,,,https://api.spotify.com/v1/artists/5UQO8IQ2YE4eRUrGtHygB8,5UQO8IQ2YE4eRUrGtHygB8,Robin Scott,artist,spotify:artist:5UQO8IQ2YE4eRUrGtHygB8,https://open.spotify.com/artist/5UQO8IQ2YE4eRUrGtHygB8,0FBeVAGy58YREuZK2rpRVm,Pop Muzik - 12 Inch Version,14.0
,,,https://api.spotify.com/v1/artists/4lG71rnC7sx25oeByeSEYe,4lG71rnC7sx25oeByeSEYe,Nick Launay,artist,spotify:artist:4lG71rnC7sx25oeByeSEYe,https://open.spotify.com/artist/4lG71rnC7sx25oeByeSEYe,0FBeVAGy58YREuZK2rpRVm,Pop Muzik - 12 Inch Version,14.0
,,,https://api.spotify.com/v1/artists/7Ey4PD4MYsKc5I2dolUwbH,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,artist,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,3Kv0LDlP6XySsBZMNRtsne,Love In An Elevator - Single Version,36.0
,,,https://api.spotify.com/v1/artists/0oSGxfWSnnOXhD2fKuz2Gy,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,artist,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,5Ei9o2fHEnfHb84YrPuz4v,China Girl - 2018 Remaster,64.0
,,,https://api.spotify.com/v1/artists/5ksRONqssB7BR161NTtJAm,5ksRONqssB7BR161NTtJAm,Ace of Base,artist,spotify:artist:5ksRONqssB7BR161NTtJAm,https://open.spotify.com/artist/5ksRONqssB7BR161NTtJAm,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,80.0
,,,https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b,3PhoLpVuITZKcymswpck5b,Elton John,artist,spotify:artist:3PhoLpVuITZKcymswpck5b,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,84.0
,,,https://api.spotify.com/v1/artists/4vjGlQWexbru6aOUCLTVir,4vjGlQWexbru6aOUCLTVir,Kiki Dee,artist,spotify:artist:4vjGlQWexbru6aOUCLTVir,https://open.spotify.com/artist/4vjGlQWexbru6aOUCLTVir,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,84.0
,,,https://api.spotify.com/v1/artists/4hKkEHkaqCsyxNxXEsszVH,4hKkEHkaqCsyxNxXEsszVH,John Travolta,artist,spotify:artist:4hKkEHkaqCsyxNxXEsszVH,https://open.spotify.com/artist/4hKkEHkaqCsyxNxXEsszVH,4S9RHp3Ge0xepqcixPQ6Fc,John Travolta - Greased Lightnin',31.0
,,,https://api.spotify.com/v1/artists/3pFCERyEiP5xeN2EsPXhjI,3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,artist,spotify:artist:3pFCERyEiP5xeN2EsPXhjI,https://open.spotify.com/artist/3pFCERyEiP5xeN2EsPXhjI,0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends,69.0
,,,https://api.spotify.com/v1/artists/3vgQA38yGGMvn4DHjsVre5,3vgQA38yGGMvn4DHjsVre5,The Screaming Jets,artist,spotify:artist:3vgQA38yGGMvn4DHjsVre5,https://open.spotify.com/artist/3vgQA38yGGMvn4DHjsVre5,49eXdstc4EiOS2xpWDMg1d,Better,54.0
,,,https://api.spotify.com/v1/artists/6fBF4MULW5yMzyGaon1kUt,6fBF4MULW5yMzyGaon1kUt,John Butler Trio,artist,spotify:artist:6fBF4MULW5yMzyGaon1kUt,https://open.spotify.com/artist/6fBF4MULW5yMzyGaon1kUt,7IahivnWF9l1W8DSBQe3Xv,Zebra,56.0
,,,https://api.spotify.com/v1/artists/3RwQ26hR2tJtA8F9p2n7jG,3RwQ26hR2tJtA8F9p2n7jG,The Temptations,artist,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,https://open.spotify.com/artist/3RwQ26hR2tJtA8F9p2n7jG,745H5CctFr12Mo7cqa1BMH,My Girl,85.0
,,,https://api.spotify.com/v1/artists/1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,artist,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,1L94M3KIu7QluZe63g64rv,Alive,78.0
,,,https://api.spotify.com/v1/artists/15ajdFAi5bjj5pS9laBfBL,15ajdFAi5bjj5pS9laBfBL,Right Said Fred,artist,spotify:artist:15ajdFAi5bjj5pS9laBfBL,https://open.spotify.com/artist/15ajdFAi5bjj5pS9laBfBL,2WElktskrNJEwgpp5Vouxk,I'm Too Sexy,4.0
